Time,Date,Attack Name,Attacking Country,Target Country,Attack Type
4:14:52 AM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
2:57:51 AM,5 Oct 2019,Gen:Variant.Razy.502600,United States,,INFECTION
4:01:17 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
4:40:45 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:27:13 AM,5 Oct 2019,Backdoor.Hupigon.148694,United States,,INFECTION
4:07:34 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Mexico,,INFECTION
2:55:58 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:24:47 AM,5 Oct 2019,Adware.DealPly.1.Gen,Ecuador,,INFECTION
2:35:42 AM,5 Oct 2019,Gen:Variant.MSILPerseus.193585,Colombia,,INFECTION
3:38:06 AM,5 Oct 2019,Trojan.Ransom.WannaCryptor.A,Colombia,,INFECTION
3:42:31 AM,5 Oct 2019,Trojan.GenericKD.32494539,United States,,INFECTION
3:12:14 AM,5 Oct 2019,Gen:Variant.Application.Hacktool.12,Brazil,,INFECTION
2:24:12 AM,5 Oct 2019,Trojan.GenericKD.1392517,United Kingdom,,INFECTION
3:22:41 AM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
3:23:30 AM,5 Oct 2019,Trojan.VBS.Agent.AUB,United States,,INFECTION
2:24:22 AM,5 Oct 2019,"Wow64ProcHelper.exe:0000F001,00008050,00000201",United States,,INFECTION
4:44:10 AM,5 Oct 2019,Trojan.Dropper.UDL,Madagascar,,INFECTION
4:45:02 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",United Kingdom,,INFECTION
4:28:28 AM,5 Oct 2019,"BingSvc.exe:0000F001,00008050,0000A016,00008011,00008012,00007017,0000D007",United States,,INFECTION
2:54:33 AM,5 Oct 2019,Trojan.SalityStub.F,Brazil,,INFECTION
3:44:55 AM,5 Oct 2019,Application.SearchProtect.AK,United States,,INFECTION
3:28:11 AM,5 Oct 2019,Application.Bundler.InstallBrain.A,United States,,INFECTION
4:32:19 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
3:47:03 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTGGW@bGAddupab,Canada,,INFECTION
3:28:22 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:51:28 AM,5 Oct 2019,Worm.Generic.237277,Mexico,,INFECTION
4:29:50 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Canada,,INFECTION
3:27:52 AM,5 Oct 2019,Application.BitCoinMiner.SX,Barbados,,INFECTION
2:27:13 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:25:57 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
4:04:29 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:55:39 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
3:41:21 AM,5 Oct 2019,Generic.Application.CoinMiner.1.FA21B194,Brazil,,INFECTION
4:39:31 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",United States,,INFECTION
3:55:19 AM,5 Oct 2019,Trojan.GenericKD.32441226,United States,,INFECTION
3:36:48 AM,5 Oct 2019,Adware.DealPly.1.Gen,Venezuela,,INFECTION
4:30:01 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:54:25 AM,5 Oct 2019,Adware.DealPly.1.Gen,Paraguay,,INFECTION
4:12:43 AM,5 Oct 2019,Adware.Linkury.B,Brazil,,INFECTION
2:42:17 AM,5 Oct 2019,Win32.Worm.Downadup.Gen,United States,,INFECTION
4:40:29 AM,5 Oct 2019,Trojan.GenericKD.41385236,United States,,INFECTION
2:46:34 AM,5 Oct 2019,JS:Application.Redirects.B,United States,,INFECTION
2:57:03 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
4:26:47 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Brazil,,INFECTION
3:27:58 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:21:11 AM,5 Oct 2019,Adware.DealPly.1.Gen,Chile,,INFECTION
4:26:16 AM,5 Oct 2019,Trojan.LNK.Agent.ADM,Colombia,,INFECTION
2:19:44 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
4:12:17 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AQ,Mexico,,INFECTION
4:23:09 AM,5 Oct 2019,"signtool.exe:0000F001,00008006,00008050,00009903",United States,,INFECTION
4:08:09 AM,5 Oct 2019,Gen:Adware.Heur.gu5@gbe1Fyni,United States,,INFECTION
3:02:56 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
1:55:22 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
2:56:35 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:31:00 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
4:27:35 AM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
2:57:20 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Greece,,INFECTION
4:14:15 AM,5 Oct 2019,Trojan.LNK.Gen,Colombia,,INFECTION
3:35:42 AM,5 Oct 2019,Trojan.GenericKD.31664739,United Kingdom,,INFECTION
4:14:12 AM,5 Oct 2019,Application.BitCoinMiner.SX,United Kingdom,,INFECTION
2:40:49 AM,5 Oct 2019,Trojan.Agent.DLTB,Brazil,,INFECTION
2:56:31 AM,5 Oct 2019,JS:Trojan.Agent.DEWN,Mexico,,INFECTION
4:04:02 AM,5 Oct 2019,"SahProcessManager.exe:0000F001,00008050,0000701A,0000E001,00008007,0000E001,0000D007",United States,,INFECTION
2:23:22 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:12:57 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:57:56 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AQ,Brazil,,INFECTION
4:37:15 AM,5 Oct 2019,Adware.Agent.PPN,Uruguay,,INFECTION
3:31:49 AM,5 Oct 2019,Trojan.LNK.Gen,Colombia,,INFECTION
2:59:10 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:49:10 AM,5 Oct 2019,Gen:Variant.Zusy.86524,United Kingdom,,INFECTION
3:47:42 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Sweden,,INFECTION
2:59:25 AM,5 Oct 2019,Gen:Variant.Razy.134151,United States,,INFECTION
4:16:37 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:53:54 AM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
4:20:10 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:14:11 AM,5 Oct 2019,Application.Hacktool.KMSActivator.BN,Argentina,,INFECTION
4:29:28 AM,5 Oct 2019,Trojan.Autoruns.GenericKDS.32473054,United States,,INFECTION
4:26:35 AM,5 Oct 2019,Trojan.GenericKD.32477027,United States,,INFECTION
4:45:06 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
4:19:32 AM,5 Oct 2019,Application.Hacktool.KMSAuto.B,United States,,INFECTION
4:39:41 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Canada,,INFECTION
3:54:23 AM,5 Oct 2019,VB.EmoooDldr.10.Gen,United States,,INFECTION
3:33:31 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
2:38:27 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:11:55 AM,5 Oct 2019,Trojan.Dropper.UYL,South Africa,,INFECTION
4:09:46 AM,5 Oct 2019,"SupportAssistInstaller.exe:0000F001,00008050,0000F003,00007002,00009903",Colombia,,INFECTION
1:55:22 AM,5 Oct 2019,Gen:Variant.Application.HackTool.38,Brazil,,INFECTION
3:36:00 AM,5 Oct 2019,Gen:Variant.Strictor.3519,South Africa,,INFECTION
2:22:29 AM,5 Oct 2019,Generic.WormVBS.LNKC.A9640E60,Argentina,,INFECTION
2:25:46 AM,5 Oct 2019,Java.Trojan.GenericGBA.2846,United Kingdom,,INFECTION
3:51:50 AM,5 Oct 2019,"assistant_installer.exe:0000F001,00008006,00008050,00007002,00009903",Canada,,INFECTION
2:32:47 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,United States,,INFECTION
4:00:53 AM,5 Oct 2019,Gen:Win32.Malware.GKW@aOo3JKli,Colombia,,INFECTION
3:01:28 AM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
3:58:03 AM,5 Oct 2019,Adware.SwiftBrowse.CO,Brazil,,INFECTION
3:26:39 AM,5 Oct 2019,Gen:Variant.Ursu.412242,Peru,,INFECTION
4:39:23 AM,5 Oct 2019,Trojan.Dropper.UYL,South Africa,,INFECTION
2:47:56 AM,5 Oct 2019,Gen:Variant.Application.Bundler.DealPly.771,United States,,INFECTION
4:00:39 AM,5 Oct 2019,Gen:Variant.Ulise.38868,Canada,,INFECTION
3:28:28 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
3:37:20 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
3:09:41 AM,5 Oct 2019,VB:Trojan.Valyria.2038,United Kingdom,,INFECTION
3:02:48 AM,5 Oct 2019,Trojan.Agent.EBDQ,Mexico,,INFECTION
4:01:54 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
4:23:21 AM,5 Oct 2019,Adware.BrowseFox.BO,United States,,INFECTION
3:08:21 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",Canada,,INFECTION
3:52:57 AM,5 Oct 2019,Gen:Variant.Razy.115959,United States,,INFECTION
3:09:01 AM,5 Oct 2019,Trojan.GenericKD.31238441,Peru,,INFECTION
2:38:23 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:10:57 AM,5 Oct 2019,Application.Hacktool.KMSAuto.B,Jamaica,,INFECTION
3:14:47 AM,5 Oct 2019,"robotaskbaricon.exe:0000F001,00008050,0000000C,0000000C,0000E005,0000E005,00000001,00000111",United States,,INFECTION
2:55:54 AM,5 Oct 2019,Win32.Runouce.B@mm,Brazil,,INFECTION
2:24:36 AM,5 Oct 2019,Trojan.GenericKD.40342467,Costa Rica,,INFECTION
4:27:03 AM,5 Oct 2019,"browser_assistant.exe:0000F001,00008006,00008050,0000D007",United States,,INFECTION
3:55:26 AM,5 Oct 2019,Adware.DealPly.1.Gen,Mexico,,INFECTION
3:38:15 AM,5 Oct 2019,"PMESetup.tmp:0000F001,00008006,00008050,00008011,00007002,00009903",Canada,,INFECTION
3:31:08 AM,5 Oct 2019,Gen:Variant.Razy.103439,United States,,INFECTION
3:18:20 AM,5 Oct 2019,Gen:Variant.Application.Agent.29,Brazil,,INFECTION
2:47:03 AM,5 Oct 2019,Gen:Variant.Application.Bundler.ExpressInstaller.3,United States,,INFECTION
3:59:57 AM,5 Oct 2019,Gen:Variant.Application.Bundler.DealPly.765,Brazil,,INFECTION
2:38:39 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:33:20 AM,5 Oct 2019,Trojan.SpamMalware-ZIP.Gen,Canada,,INFECTION
3:54:45 AM,5 Oct 2019,Trojan.GenericKDS.32104798,United Kingdom,,INFECTION
3:11:07 AM,5 Oct 2019,Gen:Application.Mimikatz.2,Greece,,INFECTION
2:49:02 AM,5 Oct 2019,Backdoor.Hupigon.148694,United States,,INFECTION
3:26:04 AM,5 Oct 2019,Trojan.LNK.Gen,Mexico,,INFECTION
4:18:53 AM,5 Oct 2019,Generic.Cantix.A5C364B8,Peru,,INFECTION
3:59:12 AM,5 Oct 2019,Trojan.Ransom.WannaCryptor.H,Colombia,,INFECTION
3:37:08 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:01:40 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
3:49:25 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
3:28:15 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",Canada,,INFECTION
3:18:36 AM,5 Oct 2019,Worm.VBS.Dunihi.CZ,Mexico,,INFECTION
4:23:11 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Colombia,,INFECTION
2:43:01 AM,5 Oct 2019,JS.TeslaCrypt.1.Gen,Canada,,INFECTION
3:18:59 AM,5 Oct 2019,"PMU.exe:0000F001,0000A016,00008050,00008012,0000E001,0000E001,0000400D,00001400,00008007,00008007,0000000C,0000000C,0000C000,0000000D,0000FFF0,0000FFF2",France,,INFECTION
3:42:58 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
4:01:03 AM,5 Oct 2019,JS:Trojan.Script.CLR,United States,,INFECTION
3:17:21 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",Canada,,INFECTION
4:40:04 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Mexico,,INFECTION
3:13:07 AM,5 Oct 2019,Gen:Application.Mimikatz.2,Greece,,INFECTION
2:44:46 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
2:27:19 AM,5 Oct 2019,Trojan.Agent.EEMZ,United States,,INFECTION
4:20:41 AM,5 Oct 2019,Application.JS.CoinHive.2.Gen,United States,,INFECTION
4:37:04 AM,5 Oct 2019,Worm.Generic.914973,Brazil,,INFECTION
2:52:10 AM,5 Oct 2019,Trojan.Generic.16372117,Panama,,INFECTION
3:43:24 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:31:46 AM,5 Oct 2019,"TAELauncher.exe:0000F001,00008050,00007017,0000E001,0000E001,00008007,0000D007",United States,,INFECTION
2:50:26 AM,5 Oct 2019,Adware.JS.Agent.EI,United States,,INFECTION
4:06:06 AM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
4:28:34 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
3:07:18 AM,5 Oct 2019,Win32.Worm.Nimda.R,Brazil,,INFECTION
3:58:38 AM,5 Oct 2019,Application.Redirects.E,United States,,INFECTION
3:51:13 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
3:24:21 AM,5 Oct 2019,Trojan.Autoruns.GenericKDS.32505198,United States,,INFECTION
2:41:06 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:58:23 AM,5 Oct 2019,Exploit.CVE-2011-3412.Gen,South Africa,,INFECTION
2:39:03 AM,5 Oct 2019,Trojan.GenericKD.30410188,United States,,INFECTION
3:05:28 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
4:24:03 AM,5 Oct 2019,Application.NirSoft.MessenPass.U,Mexico,,INFECTION
3:29:04 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
3:42:29 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:30:52 AM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
4:24:08 AM,5 Oct 2019,Generic.Peed.Eml.56E683E9,Costa Rica,,INFECTION
3:11:40 AM,5 Oct 2019,Heur.BZC.YAX.Nioc.5.03EFC208,United States,,INFECTION
2:40:39 AM,5 Oct 2019,Trojan.GenericKDZ.58149,United States,,INFECTION
3:50:54 AM,5 Oct 2019,Adware.DealPly.1.Gen,Colombia,,INFECTION
3:35:24 AM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
2:30:47 AM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
4:27:53 AM,5 Oct 2019,VB:Trojan.Valyria.2456,United States,,INFECTION
3:52:26 AM,5 Oct 2019,Trojan.LNK.Agent.CX,Brazil,,INFECTION
2:30:03 AM,5 Oct 2019,"FontReg.exe:0000F001,00008050,0000300C,0000D007",United States,,INFECTION
3:00:34 AM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
2:35:47 AM,5 Oct 2019,"IDSAUpdate.exe:0000F001,00008006,00008050,00008011,00007002,00009903",United States,,INFECTION
2:21:31 AM,5 Oct 2019,Trojan.LNK.Gen,Colombia,,INFECTION
4:14:56 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:17:12 AM,5 Oct 2019,Trojan.GenericKD.5262262,United States,,INFECTION
3:32:31 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:41:33 AM,5 Oct 2019,Gen:Variant.Mikey.101077,United States,,INFECTION
4:16:11 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
4:32:37 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZD,United States,,INFECTION
4:14:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:38:22 AM,5 Oct 2019,Application.CoinMiner.EM,United States,,INFECTION
3:48:03 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:23:30 AM,5 Oct 2019,"CtesHostSvc.exe:0000F001,00008050,0000D007",United States,,INFECTION
4:16:06 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:58:38 AM,5 Oct 2019,Trojan.Agent.CXJS,Ecuador,,INFECTION
4:06:11 AM,5 Oct 2019,"ipadchg.exe:0000F001,00008050,0000D007",United States,,INFECTION
4:43:45 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
2:18:36 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Canada,,INFECTION
3:43:13 AM,5 Oct 2019,"esif_assist.exe:0000F001,00008050,00008011,00007002,00009903",United States,,INFECTION
3:52:14 AM,5 Oct 2019,Gen:Variant.Ulise.6350,Argentina,,INFECTION
3:49:37 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:05:12 AM,5 Oct 2019,Trojan.LNK.Gen,Colombia,,INFECTION
3:35:28 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:35:53 AM,5 Oct 2019,Application.Generic.1218495,Mexico,,INFECTION
1:50:13 AM,5 Oct 2019,Generic.Application.CoinMiner.1.FA21B194,Brazil,,INFECTION
2:53:03 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Brazil,,INFECTION
2:28:52 AM,5 Oct 2019,Win32.Doboc.Gen.1,Haiti,,INFECTION
3:59:51 AM,5 Oct 2019,Trojan.GenericKD.31994901,South Africa,,INFECTION
3:04:41 AM,5 Oct 2019,Trojan.Acad.Bursted.AK,Greece,,INFECTION
4:17:27 AM,5 Oct 2019,"CtEsDetect.exe:0000F001,00008050,00008007,0000E001,0000D007",United States,,INFECTION
2:41:00 AM,5 Oct 2019,Application.BProtector.F,United States,,INFECTION
2:45:43 AM,5 Oct 2019,"clb.exe:0000F001,00008050,0000D007",United States,,INFECTION
3:25:37 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:50:23 AM,5 Oct 2019,Trojan.Generic.163506,United States,,INFECTION
1:33:11 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
4:26:32 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00009903",United States,,INFECTION
3:14:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:26:18 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:28:50 AM,5 Oct 2019,Application.PCHunter.1,Brazil,,INFECTION
3:23:29 AM,5 Oct 2019,Application.Agent.BMB,United States,,INFECTION
3:44:44 AM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
3:32:31 AM,5 Oct 2019,Trojan.GenericKD.3817485,Italy,,INFECTION
3:57:49 AM,5 Oct 2019,Win32.Worm.Nimda.R,United States,,INFECTION
3:58:30 AM,5 Oct 2019,Adware.DealPly.1.Gen,Venezuela,,INFECTION
3:52:24 AM,5 Oct 2019,Trojan.Dropper.UDL,Brazil,,INFECTION
4:14:14 AM,5 Oct 2019,W97M.Downloader.ER,United Kingdom,,INFECTION
2:31:47 AM,5 Oct 2019,Application.DealAgent.AYZC,Canada,,INFECTION
3:42:27 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
3:52:57 AM,5 Oct 2019,"esif_assist_64.exe:0000F001,00008050,00008011,00007002,00009903",United States,,INFECTION
2:34:12 AM,5 Oct 2019,JS:Trojan.Cryxos.1952,Brazil,,INFECTION
4:28:27 AM,5 Oct 2019,Generic.JS.DownloaderC.D3AA35B9,United States,,INFECTION
4:28:55 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
2:20:06 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Mexico,,INFECTION
3:37:54 AM,5 Oct 2019,Adware.DealPly.2.Gen,Brazil,,INFECTION
1:17:33 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
4:23:52 AM,5 Oct 2019,"GoogleCrashHandler.exe:0000F001,00008050,0000D007",Canada,,INFECTION
1:16:32 AM,5 Oct 2019,Heur.BZC.YAX.Voiv.11.039BA46C,Guadeloupe,,INFECTION
2:41:19 AM,5 Oct 2019,Gen:Variant.Ulise.70242,United States,,INFECTION
2:57:49 AM,5 Oct 2019,Adware.DealPly.2.Gen,Mexico,,INFECTION
2:36:27 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Costa Rica,,INFECTION
2:18:31 AM,5 Oct 2019,Heur.BZC.YAX.Pantera.11.02F3DD5F,Mexico,,INFECTION
2:53:27 AM,5 Oct 2019,VB:Trojan.VBA.Agent.AQB,United States,,INFECTION
4:34:12 AM,5 Oct 2019,Trojan.PWS.Fareit.AC,United States,,INFECTION
4:41:02 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
3:41:38 AM,5 Oct 2019,Application.Generic.1218495,Mexico,,INFECTION
4:37:43 AM,5 Oct 2019,Adware.Agent.WOM,United States,,INFECTION
3:13:33 AM,5 Oct 2019,"ListCheck.exe:0000F001,00008050,0000D007",Martinique,,INFECTION
3:44:34 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:20:23 AM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
4:08:50 AM,5 Oct 2019,"PixelBackUpExec.exe:0000F001,00008050,0000C000,0000D007",United States,,INFECTION
3:59:40 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
3:23:01 AM,5 Oct 2019,Adware.DealPly.1.Gen,Colombia,,INFECTION
3:47:47 AM,5 Oct 2019,Worm.Generic.237277,Mexico,,INFECTION
4:21:39 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
3:30:17 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:17:30 AM,5 Oct 2019,Heur.BZC.YAX.Voiv.11.078B4822,Brazil,,INFECTION
4:25:41 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:50:37 AM,5 Oct 2019,VB.Chronos.7.Gen,Canada,,INFECTION
4:43:46 AM,5 Oct 2019,Gen:Variant.Adware.Elex.10,Brazil,,INFECTION
1:17:17 AM,5 Oct 2019,"ipadchg2.exe:0000F001,00008050,0000D007",Germany,,INFECTION
3:47:21 AM,5 Oct 2019,VBS.ObfDldr.18.Gen,Colombia,,INFECTION
4:10:27 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Argentina,,INFECTION
4:21:14 AM,5 Oct 2019,Adware.PullUpdate.CD,Brazil,,INFECTION
4:11:05 AM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
4:05:19 AM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
3:29:36 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
2:38:25 AM,5 Oct 2019,JS:Application.Redirects.B,Ecuador,,INFECTION
3:12:54 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:05:45 AM,5 Oct 2019,VB:Trojan.VBA.Agent.ZE,United States,,INFECTION
2:22:15 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:51:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
4:39:19 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:29:41 AM,5 Oct 2019,Trojan.GenericKD.41385236,United States,,INFECTION
4:15:17 AM,5 Oct 2019,Win32.Ramnit.Y,United States,,INFECTION
4:31:19 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Chile,,INFECTION
3:16:46 AM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
2:54:21 AM,5 Oct 2019,VB:Trojan.VBS.UZW,Australia,,INFECTION
2:35:04 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Mexico,,INFECTION
4:38:36 AM,5 Oct 2019,Trojan.JS.Agent.FFN,United Kingdom,,INFECTION
1:30:44 AM,5 Oct 2019,Win32.Worm.Nimda.R,Brazil,,INFECTION
4:37:08 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
3:53:06 AM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
3:55:19 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
3:00:05 AM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
3:22:31 AM,5 Oct 2019,Trojan.Agent.BGME,United Kingdom,,INFECTION
2:33:15 AM,5 Oct 2019,Trojan.Agent.CXJS,Peru,,INFECTION
1:54:53 AM,5 Oct 2019,Trojan.Acad.Bursted.AK,Argentina,,INFECTION
2:54:39 AM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
4:13:23 AM,5 Oct 2019,Trojan.Dropper.UDL,Brazil,,INFECTION
2:39:29 AM,5 Oct 2019,Trojan.Dropper.UYL,South Africa,,INFECTION
3:35:49 AM,5 Oct 2019,W97M.Downloader.AXE,Canada,,INFECTION
1:30:37 AM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
2:45:23 AM,5 Oct 2019,"fastlist.exe:0000F001,00008050,00007017,0000D000",United States,,INFECTION
3:44:37 AM,5 Oct 2019,Application.Hacktool.KMSActivator.AQ,Mexico,,INFECTION
3:48:23 AM,5 Oct 2019,"BSvcProcessor.exe:0000F001,00008050,00007017,0000D007",United States,,INFECTION
4:33:13 AM,5 Oct 2019,Trojan.Generic.7085239,Brazil,,INFECTION
2:22:55 AM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
4:09:09 AM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
